id,BIO_anno,class
771,O O O O O O O B-COMMENTS_N I-COMMENTS_N O O,0
772,O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O O O,0
773,B-COMMENTS_N I-COMMENTS_N O O,0
774,O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O B-COMMENTS_ADJ I-COMMENTS_ADJ,0
775,O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,0
776,O O O O O O B-COMMENTS_ADJ O,0
777,O O O O O O O O O O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT O O O O O I-PRODUCT O O B-COMMENTS_N I-COMMENTS_N O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ O B-COMMENTS_ADJ I-COMMENTS_ADJ O I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ B-COMMENTS_N I-COMMENTS_N O,0
778,B-BANK I-BANK I-BANK I-BANK O O O,0
779,O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O,0
780,O O O B-BANK I-BANK O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O,0
781,B-COMMENTS_ADJ B-BANK I-BANK O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O O O O O O O O,0
782,O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O,0
783,O O O O B-PRODUCT I-PRODUCT O O O O O O O O O I-COMMENTS_ADJ O O O O O O O O O O O O,0
784,O O O O O B-COMMENTS_N I-COMMENTS_N I-COMMENTS_N I-COMMENTS_N O O O O O O O O O,0
785,O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,0
786,O O O O O O O O,0
787,O O O B-BANK I-BANK O O O O O O O O O,0
788,B-COMMENTS_ADJ I-COMMENTS_ADJ O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O B-COMMENTS_N I-COMMENTS_N I-COMMENTS_N,0
789,O O O O O O O O B-BANK I-BANK I-BANK I-BANK B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O O O O O O O,0
790,O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O B-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O O O O O O,0
791,O O O O O O O O O O O O O O O O O O O O O B-BANK I-BANK B-COMMENTS_ADJ O O O O O O O O O O,0
792,O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O,0
793,O O O O O O O O O B-BANK I-BANK O O O O O O O B-BANK I-BANK,0
794,O B-PRODUCT O B-BANK I-BANK B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ I-COMMENTS_ADJ O O,0
795,O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ I-COMMENTS_ADJ O B-COMMENTS_N I-COMMENTS_N,0
796,O O O O O O O,0
797,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ I-COMMENTS_ADJ,0
798,B-BANK I-BANK O O O O,0
799,B-BANK I-BANK B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N,0
800,B-BANK I-BANK O O O O O O O O O O O O O O,0
801,O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O,0
802,B-BANK I-BANK O O O O O O O O O O O O O O O O O O O,0
803,O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,0
804,B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O B-COMMENTS_ADJ O,0
805,O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O,0
806,O O B-COMMENTS_N I-COMMENTS_N O O O,0
807,O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O,0
808,O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O,0
809,O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,0
810,B-COMMENTS_ADJ I-COMMENTS_ADJ O B-COMMENTS_N I-COMMENTS_N O O,0
811,O B-PRODUCT I-PRODUCT O O B-COMMENTS_N I-COMMENTS_N O B-COMMENTS_ADJ I-COMMENTS_ADJ O,0
812,B-BANK I-BANK O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O,0
813,O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O,0
814,O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O B-COMMENTS_N I-COMMENTS_N O,0
815,O O O O O O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT O O O O O O O O O B-PRODUCT I-PRODUCT O O O O O O O B-COMMENTS_ADJ O O O O O B-PRODUCT B-PRODUCT I-PRODUCT O O B-PRODUCT I-PRODUCT O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O,0
816,O O O O O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O,0
817,O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,0
818,O O B-BANK I-BANK O O O O O O O O O O B-BANK I-BANK O O O O B-PRODUCT I-PRODUCT O O O O O O O O B-PRODUCT I-PRODUCT O O O B-BANK I-BANK B-PRODUCT I-PRODUCT I-PRODUCT B-COMMENTS_N I-COMMENTS_N O O O O O O O O B-BANK I-BANK B-COMMENTS_ADJ I-COMMENTS_ADJ,0
819,O O B-COMMENTS_N I-COMMENTS_N O O O,0
820,O O O O O B-COMMENTS_N I-COMMENTS_N O O O O B-COMMENTS_ADJ,0
821,O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O B-COMMENTS_ADJ,0
822,O O O B-COMMENTS_ADJ O O O O O O O O O O O O O O,0
823,O B-COMMENTS_N I-COMMENTS_N O,0
824,O O O O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O B-COMMENTS_ADJ I-COMMENTS_ADJ B-PRODUCT I-PRODUCT I-PRODUCT,0
825,O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT O O O,0
826,O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O,0
827,O O O O O O O O O O O O O O O O O O O,0
828,O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,0
829,O O O O B-PRODUCT I-PRODUCT O O O O,0
830,O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O,0
831,O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,0
832,O O O O O O O O O O O O O O,0
833,O O B-COMMENTS_N I-COMMENTS_N O O B-PRODUCT I-PRODUCT I-PRODUCT O,0
834,O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O B-COMMENTS_N I-COMMENTS_N O O O O O B-PRODUCT I-PRODUCT O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ I-COMMENTS_ADJ,0
835,B-BANK I-BANK I-BANK I-BANK B-PRODUCT I-PRODUCT I-PRODUCT O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O,0
836,O O O O O O B-COMMENTS_ADJ,0
837,O O O O O B-COMMENTS_N I-COMMENTS_N O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O O O,0
838,B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,0
839,O O O O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ I-COMMENTS_ADJ,0
840,O O O O O O B-BANK I-BANK O O O O O O O O O O O,0
841,O B-COMMENTS_ADJ I-COMMENTS_ADJ O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O,0
842,O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT,0
843,O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O,0
844,O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ,0
845,B-PRODUCT I-PRODUCT O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O,0
846,O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N I-COMMENTS_N O,0
847,O O B-PRODUCT I-PRODUCT I-PRODUCT O B-BANK I-BANK O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O B-COMMENTS_N I-COMMENTS_N,0
848,O O O O O O O O O O O O O O O O O O O B-BANK I-BANK I-BANK I-BANK O O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O I-PRODUCT O O O,0
849,O O O O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O B-COMMENTS_ADJ O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O,0
850,B-BANK I-BANK O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O,0
851,O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O B-BANK I-BANK O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O,0
852,O O O O O O O O O O O O O O O O B-BANK I-BANK I-BANK I-BANK,0
853,O O O O O B-COMMENTS_ADJ O O O O O O O O O O,0
854,O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O,0
855,B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ I-COMMENTS_ADJ O O O,0
856,O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,0
857,O O O O O O O O O O O,0
858,O O O O O O O I-PRODUCT O B-PRODUCT O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,0
859,O O O O O B-PRODUCT I-PRODUCT O O O O,0
860,O O O O O O O O O O,0
861,B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ,0
862,O O O O O O O O O O O O B-BANK I-BANK O O,0
863,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ,0
864,B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O O O O O O,0
865,B-BANK I-BANK I-BANK I-BANK B-PRODUCT I-PRODUCT I-PRODUCT O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O B-PRODUCT I-PRODUCT O O B-PRODUCT I-PRODUCT I-PRODUCT O B-PRODUCT I-PRODUCT O O O O O B-COMMENTS_N I-COMMENTS_N O O O,0
866,B-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT O O O O O,0
867,O O O O O O O O O O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT,0
868,B-COMMENTS_N I-COMMENTS_N O O O O O,0
869,O O O O O O O O O O B-BANK I-BANK O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,0
870,O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O,0
871,O O O O O O B-COMMENTS_N I-COMMENTS_N O,0
872,O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O O O O O O O,0
873,B-COMMENTS_ADJ I-COMMENTS_ADJ O O O,0
874,O O O O O O O O O O O O O O O O O O O O O O O O O O O O,0
875,O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,0
876,O O O O O O O O B-PRODUCT I-PRODUCT,0
877,O O O O O O O O O O O O O O B-BANK I-BANK O O O O,0
878,O O O O O B-PRODUCT I-PRODUCT O O,0
879,O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O B-BANK I-BANK O O O O O O B-COMMENTS_N I-COMMENTS_N O B-BANK I-BANK O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O B-BANK I-BANK O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O B-BANK I-BANK O O B-COMMENTS_ADJ O O O O O,0
880,O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O,0
881,O B-COMMENTS_N I-COMMENTS_N B-PRODUCT I-PRODUCT I-PRODUCT O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O,0
882,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT O B-COMMENTS_ADJ I-COMMENTS_ADJ,0
883,O O O O O O O O O O O O O O O O O O O O O O O O,0
884,O O O O O O O O O O O O O O O O O O O,0
885,O O O B-BANK I-BANK B-COMMENTS_ADJ I-COMMENTS_ADJ,0
886,O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O,0
887,O O O O O B-PRODUCT I-PRODUCT O O B-COMMENTS_N I-COMMENTS_N O O O O O O O B-PRODUCT I-PRODUCT O O O O O O O O,0
888,O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O,0
889,B-PRODUCT I-PRODUCT B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O,0
890,O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT,0
891,O O O O O O O O O O O O O B-BANK I-BANK O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,0
892,O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,0
893,O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,0
894,O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O,0
895,O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O,0
896,O O O O O O O O O O O O O O O O O B-BANK I-BANK O O O,0
897,O O O O O O O O B-PRODUCT I-PRODUCT O O O,0
898,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT,0
899,O O O O B-COMMENTS_N I-COMMENTS_N O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,0
900,O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,0
901,B-PRODUCT I-PRODUCT O B-PRODUCT I-PRODUCT O O O B-BANK I-BANK O O O,0
902,O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O,0
903,O O O O B-BANK I-BANK B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O,0
904,O O O O O O O O O B-PRODUCT I-PRODUCT O,0
905,O O B-COMMENTS_N I-COMMENTS_N O B-COMMENTS_ADJ I-COMMENTS_ADJ O O,0
906,B-BANK I-BANK O O O O O O O O O O,0
907,O O O O O O O O O B-PRODUCT O,0
908,O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,0
909,O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O,0
910,O O B-COMMENTS_ADJ O O O O,0
911,O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O,0
912,O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O,0
913,B-COMMENTS_N I-COMMENTS_N I-PRODUCT O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O,0
914,O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O,0
915,O O O O O O O O O O O O O O B-BANK I-BANK I-BANK I-BANK O B-COMMENTS_ADJ I-COMMENTS_ADJ O O,0
916,O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT,0
917,O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,0
918,O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT O O O B-BANK I-BANK O O O,0
919,O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O,0
920,O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,0
921,O O O O O O O O O O O O O O O O B-COMMENTS_ADJ O O O O B-PRODUCT I-PRODUCT O O B-COMMENTS_ADJ I-COMMENTS_ADJ,0
922,O O O O O O O O O O O O B-BANK I-BANK I-BANK I-BANK O O O O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_N I-COMMENTS_N O O O,0
923,O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT B-PRODUCT I-PRODUCT,0
924,O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O,0
925,O O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O,0
926,B-PRODUCT I-PRODUCT I-PRODUCT O B-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ B-COMMENTS_N O O B-PRODUCT I-PRODUCT O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,0
927,B-BANK I-BANK,0
928,O O O O B-COMMENTS_N I-COMMENTS_N O O O O,0
929,O O O O O O O O O O,0
930,O O O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O B-COMMENTS_N I-COMMENTS_N O,0
931,O B-PRODUCT I-PRODUCT I-PRODUCT O O B-COMMENTS_N I-COMMENTS_N O O,0
932,O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,0
933,O O O O O O O B-BANK I-BANK O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O B-BANK I-BANK O B-COMMENTS_ADJ I-COMMENTS_ADJ O,0
934,O O O O O O O O O O O O O O O O O O O O O O O O O O O O,0
935,O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,0
936,O O B-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O O O O,0
937,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,0
938,O O O O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ O O O O O O O O O O O,0
939,O O O O B-PRODUCT I-PRODUCT O B-PRODUCT I-PRODUCT O O O O O,0
940,O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,0
941,O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,0
942,O O O B-PRODUCT I-PRODUCT O O O O,0
943,B-BANK I-BANK B-PRODUCT I-PRODUCT I-PRODUCT O O O I-COMMENTS_N O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,0
944,O O O O O O O O O O,0
945,B-BANK I-BANK O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,0
946,O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_N I-COMMENTS_N O O,0
947,O O O O O O O B-COMMENTS_ADJ O O O O O O O B-COMMENTS_ADJ O O O O O O,0
948,B-BANK I-BANK O O O O O O O O O O O O O O O,0
949,O O O O O O O O O I-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O,0
950,O O O O O O O O B-COMMENTS_ADJ O O O O O B-COMMENTS_ADJ O O O O O O O O O O O O,0
951,O O O O O O O O O B-BANK I-BANK O B-BANK I-BANK O O O O,0
952,O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,0
953,O O O O O O B-COMMENTS_N I-COMMENTS_N O,0
954,O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O,0
955,O O O O O O O O O B-PRODUCT I-PRODUCT O O O O O,0
956,O O B-BANK I-BANK O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O,0
957,B-BANK I-BANK O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O,0
958,O O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ B-PRODUCT I-PRODUCT O O O O O O O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O I-PRODUCT O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,0
959,O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N,0
960,O O O O O O O O B-PRODUCT I-PRODUCT O O O O O O B-PRODUCT I-PRODUCT O B-COMMENTS_N I-COMMENTS_N O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O B-PRODUCT I-PRODUCT B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O,0
961,O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O O O O O O O O,0
962,O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O I-COMMENTS_N O,0
963,O O O O O O O O O O O O B-BANK I-BANK I-BANK I-BANK O O O,0
964,O O O O O O O,0
965,O B-PRODUCT I-PRODUCT I-PRODUCT B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O,0
966,B-BANK I-BANK O O O O O O,0
967,O O O O O O O O B-BANK I-BANK O O O O O,0
968,O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ I-COMMENTS_ADJ O,0
969,O O O O O O O O O,0
970,O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ I-COMMENTS_ADJ O,0
971,O O O O O O O O O,0
972,B-BANK I-BANK B-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT O,0
973,O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O,0
974,O O O O O O O O O,0
975,O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,0
976,O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O B-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O O,0
977,O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O,0
978,O O B-BANK I-BANK B-COMMENTS_N I-COMMENTS_N O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O,0
979,O B-COMMENTS_ADJ O O O O O O O O O O B-BANK I-BANK O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O B-COMMENTS_ADJ O O O O O O O O O O,0
980,O O O O B-PRODUCT I-PRODUCT I-PRODUCT O B-COMMENTS_ADJ I-COMMENTS_ADJ O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O B-COMMENTS_N I-COMMENTS_N O O,0
981,B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O,0
982,O O O O O O O O O O O O O B-PRODUCT I-PRODUCT O O,0
983,O O O B-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT O O O O B-PRODUCT I-PRODUCT O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O B-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O,0
984,O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O,0
985,O O B-PRODUCT I-PRODUCT I-PRODUCT B-PRODUCT I-PRODUCT,0
986,O O O B-COMMENTS_ADJ O O O O O O O O O O O O O O,0
987,O O B-COMMENTS_N I-COMMENTS_N O O O O B-PRODUCT I-PRODUCT O O O O O B-COMMENTS_ADJ O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O B-COMMENTS_N I-COMMENTS_N,0
988,O O O O O O O O O O O B-BANK I-BANK B-COMMENTS_ADJ I-COMMENTS_ADJ O O O,0
989,O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O,0
990,O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O,0
991,O O O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ O O O O O O,0
992,O O O B-PRODUCT I-PRODUCT O O O O O B-BANK I-BANK O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O B-COMMENTS_N I-COMMENTS_N O O B-BANK I-BANK O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O B-COMMENTS_N I-COMMENTS_N O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O B-BANK I-BANK O O O O O O O O,0
993,B-PRODUCT I-PRODUCT O O O O,0
